$GPGGA,090119.85,2335.11880561,S,04636.39215293,W,1,05,2.87,160.00,M,-21.3213,M,,*7A
$GPGGA,090119.90,2335.11880561,S,04636.39215293,W,1,05,2.87,160.00,M,-21.3213,M,,*7E
$GPGGA,090119.95,2335.11950570,S,04636.39210141,W,1,05,2.87,160.00,M,-21.3213,M,,*7E
$GPGGA,090120.00,2335.12018778,S,04636.39205160,W,1,05,2.87,160.00,M,-21.3213,M,,*73
$GPGGA,090120.05,2335.12079994,S,04636.39200729,W,1,05,2.87,160.00,M,-21.3213,M,,*73
$GPGGA,090120.10,2335.12147478,S,04636.39195897,W,1,05,2.87,160.00,M,-21.3213,M,,*71
$GPGGA,090120.15,2335.12220254,S,04636.39190757,W,1,05,2.87,160.00,M,-21.3213,M,,*78
$GPGGA,090120.20,2335.12288423,S,04636.39186020,W,1,05,2.87,160.00,M,-21.3213,M,,*7A
$GPGGA,090120.25,2335.12350778,S,04636.39181762,W,1,05,2.87,160.00,M,-21.3213,M,,*70
$GPGGA,090120.30,2335.12415922,S,04636.39177402,W,1,05,2.87,160.00,M,-21.3213,M,,*7F
$GPGGA,090120.35,2335.12483591,S,04636.39172983,W,1,05,2.87,160.00,M,-21.3213,M,,*70
$GPGGA,090120.40,2335.12553562,S,04636.39168547,W,1,05,2.87,160.00,M,-21.3213,M,,*7D
$GPGGA,090120.45,2335.12615843,S,04636.39164730,W,1,05,2.87,160.00,M,-21.3213,M,,*79
$GPGGA,090120.50,2335.12679948,S,04636.39160948,W,1,05,2.87,160.00,M,-21.3213,M,,*78
$GPGGA,090120.55,2335.12745785,S,04636.39157243,W,1,05,2.87,160.00,M,-21.3213,M,,*78
$GPGGA,090120.60,2335.12803345,S,04636.39154173,W,1,05,2.87,160.00,M,-21.3213,M,,*78
$GPGGA,090120.65,2335.12862444,S,04636.39151206,W,1,05,2.87,160.00,M,-21.3213,M,,*78
$GPGGA,090120.70,2335.12922947,S,04636.39148392,W,1,05,2.87,160.00,M,-21.3213,M,,*73
$GPGGA,090120.75,2335.12974767,S,04636.39146183,W,1,05,2.87,160.00,M,-21.3213,M,,*75
$GPGGA,090120.80,2335.13037637,S,04636.39143791,W,1,05,2.87,160.00,M,-21.3213,M,,*74
$GPGGA,090120.85,2335.13091583,S,04636.39142022,W,1,05,2.87,160.00,M,-21.3213,M,,*7F
$GPGGA,090120.90,2335.13146411,S,04636.39140533,W,1,05,2.87,160.00,M,-21.3213,M,,*7D
$GPGGA,090120.95,2335.13192216,S,04636.39139558,W,1,05,2.87,160.00,M,-21.3213,M,,*73
$GPGGA,090121.00,2335.13248481,S,04636.39138743,W,1,05,2.87,160.00,M,-21.3213,M,,*7B
$GPGGA,090121.05,2335.13295579,S,04636.39138428,W,1,05,2.87,160.00,M,-21.3213,M,,*76
$GPGGA,090121.10,2335.13343065,S,04636.39138498,W,1,05,2.87,160.00,M,-21.3213,M,,*7B
$GPGGA,090121.15,2335.13390684,S,04636.39139014,W,1,05,2.87,160.00,M,-21.3213,M,,*78
$GPGGA,090121.20,2335.13438173,S,04636.39140036,W,1,05,2.87,160.00,M,-21.3213,M,,*7A
$GPGGA,090121.25,2335.13485258,S,04636.39141628,W,1,05,2.87,160.00,M,-21.3213,M,,*7B
$GPGGA,090121.30,2335.13531657,S,04636.39143847,W,1,05,2.87,160.00,M,-21.3213,M,,*7F
$GPGGA,090121.35,2335.13577075,S,04636.39146749,W,1,05,2.87,160.00,M,-21.3213,M,,*7A
$GPGGA,090121.40,2335.13621208,S,04636.39150382,W,1,05,2.87,160.00,M,-21.3213,M,,*74
$GPGGA,090121.45,2335.13663740,S,04636.39154777,W,1,05,2.87,160.00,M,-21.3213,M,,*74
$GPGGA,090121.50,2335.13704345,S,04636.39159945,W,1,05,2.87,160.00,M,-21.3213,M,,*73
$GPGGA,090121.55,2335.13710446,S,04636.39160813,W,1,05,2.87,160.00,M,-21.3213,M,,*7F
$GPGGA,090121.60,2335.13748759,S,04636.39166771,W,1,05,2.87,160.00,M,-21.3213,M,,*74
$GPGGA,090121.65,2335.13794819,S,04636.39174773,W,1,05,2.87,160.00,M,-21.3213,M,,*7A
$GPGGA,090121.70,2335.13837357,S,04636.39182860,W,1,05,2.87,160.00,M,-21.3213,M,,*7D
$GPGGA,090121.75,2335.13871897,S,04636.39189469,W,1,05,2.87,160.00,M,-21.3213,M,,*73
$GPGGA,090121.80,2335.13912612,S,04636.39196840,W,1,05,2.87,160.00,M,-21.3213,M,,*77
$GPGGA,090121.85,2335.13951439,S,04636.39203319,W,1,05,2.87,160.00,M,-21.3213,M,,*76
$GPGGA,090121.90,2335.13991135,S,04636.39208968,W,1,05,2.87,160.00,M,-21.3213,M,,*70
$GPGGA,090121.95,2335.14030455,S,04636.39213435,W,1,05,2.87,160.00,M,-21.3213,M,,*7C
$GPGGA,090122.00,2335.14069978,S,04636.39216371,W,1,05,2.87,160.00,M,-21.3213,M,,*7F
$GPGGA,090122.05,2335.14116970,S,04636.39217789,W,1,05,2.87,160.00,M,-21.3213,M,,*79
$GPGGA,090122.10,2335.14155939,S,04636.39217142,W,1,05,2.87,160.00,M,-21.3213,M,,*76
$GPGGA,090122.15,2335.14169685,S,04636.39216438,W,1,05,2.87,160.00,M,-21.3213,M,,*7D
$GPGGA,090122.20,2335.14208449,S,04636.39213089,W,1,05,2.87,160.00,M,-21.3213,M,,*76
$GPGGA,090122.25,2335.14255089,S,04636.39206864,W,1,05,2.87,160.00,M,-21.3213,M,,*7C
$GPGGA,090122.30,2335.14294285,S,04636.39199766,W,1,05,2.87,160.00,M,-21.3213,M,,*73
$GPGGA,090122.35,2335.14330179,S,04636.39191648,W,1,05,2.87,160.00,M,-21.3213,M,,*7C
$GPGGA,090122.40,2335.14368968,S,04636.39181140,W,1,05,2.87,160.00,M,-21.3213,M,,*75
$GPGGA,090122.45,2335.14407372,S,04636.39169309,W,1,05,2.87,160.00,M,-21.3213,M,,*76
$GPGGA,090122.50,2335.14446337,S,04636.39155930,W,1,05,2.87,160.00,M,-21.3213,M,,*79
$GPGGA,090122.55,2335.14484243,S,04636.39141941,W,1,05,2.87,160.00,M,-21.3213,M,,*73
$GPGGA,090122.60,2335.14524020,S,04636.39126305,W,1,05,2.87,160.00,M,-21.3213,M,,*72
$GPGGA,090122.65,2335.14564809,S,04636.39109927,W,1,05,2.87,160.00,M,-21.3213,M,,*77
$GPGGA,090122.70,2335.14607288,S,04636.39093344,W,1,05,2.87,160.00,M,-21.3213,M,,*7B
$GPGGA,090122.75,2335.14634609,S,04636.39083291,W,1,05,2.87,160.00,M,-21.3213,M,,*7B
$GPGGA,090122.80,2335.14673436,S,04636.39070065,W,1,05,2.87,160.00,M,-21.3213,M,,*79
$GPGGA,090122.85,2335.14714444,S,04636.39057268,W,1,05,2.87,160.00,M,-21.3213,M,,*73
$GPGGA,090122.90,2335.14757239,S,04636.39044979,W,1,05,2.87,160.00,M,-21.3213,M,,*75
$GPGGA,090122.95,2335.14801681,S,04636.39033177,W,1,05,2.87,160.00,M,-21.3213,M,,*7D
$GPGGA,090123.00,2335.14847388,S,04636.39021898,W,1,05,2.87,160.00,M,-21.3213,M,,*75
$GPGGA,090123.05,2335.14884870,S,04636.39013205,W,1,05,2.87,160.00,M,-21.3213,M,,*7C
$GPGGA,090123.10,2335.14932095,S,04636.39002869,W,1,05,2.87,160.00,M,-21.3213,M,,*77
$GPGGA,090123.15,2335.14979764,S,04636.38993038,W,1,05,2.87,160.00,M,-21.3213,M,,*78
$GPGGA,090123.20,2335.15027617,S,04636.38983696,W,1,05,2.87,160.00,M,-21.3213,M,,*7B
$GPGGA,090123.25,2335.15075408,S,04636.38974824,W,1,05,2.87,160.00,M,-21.3213,M,,*7A
$GPGGA,090123.30,2335.15132745,S,04636.38964702,W,1,05,2.87,160.00,M,-21.3213,M,,*7C
$GPGGA,090123.35,2335.15179952,S,04636.38956744,W,1,05,2.87,160.00,M,-21.3213,M,,*7D
$GPGGA,090123.40,2335.15236675,S,04636.38947568,W,1,05,2.87,160.00,M,-21.3213,M,,*71
$GPGGA,090123.45,2335.15282892,S,04636.38940369,W,1,05,2.87,160.00,M,-21.3213,M,,*7C
$GPGGA,090123.50,2335.15338616,S,04636.38931978,W,1,05,2.87,160.00,M,-21.3213,M,,*76
$GPGGA,090123.55,2335.15403983,S,04636.38922490,W,1,05,2.87,160.00,M,-21.3213,M,,*76
$GPGGA,090123.60,2335.15458514,S,04636.38914831,W,1,05,2.87,160.00,M,-21.3213,M,,*7E
$GPGGA,090123.65,2335.15512306,S,04636.38907475,W,1,05,2.87,160.00,M,-21.3213,M,,*7F
$GPGGA,090123.70,2335.15575688,S,04636.38899033,W,1,05,2.87,160.00,M,-21.3213,M,,*79
$GPGGA,090123.75,2335.15638302,S,04636.38890902,W,1,05,2.87,160.00,M,-21.3213,M,,*73
$GPGGA,090123.80,2335.15700085,S,04636.38883059,W,1,05,2.87,160.00,M,-21.3213,M,,*7A
$GPGGA,090123.85,2335.15771495,S,04636.38874187,W,1,05,2.87,160.00,M,-21.3213,M,,*76
$GPGGA,090123.90,2335.15831484,S,04636.38866874,W,1,05,2.87,160.00,M,-21.3213,M,,*7F
$GPGGA,090123.95,2335.15901065,S,04636.38858533,W,1,05,2.87,160.00,M,-21.3213,M,,*70
$GPGGA,090124.00,2335.15969709,S,04636.38850434,W,1,05,2.87,160.00,M,-21.3213,M,,*76
$GPGGA,090124.05,2335.16048117,S,04636.38841320,W,1,05,2.87,160.00,M,-21.3213,M,,*71
$GPGGA,090124.10,2335.16115148,S,04636.38833630,W,1,05,2.87,160.00,M,-21.3213,M,,*77
$GPGGA,090124.15,2335.16181508,S,04636.38826098,W,1,05,2.87,160.00,M,-21.3213,M,,*7F
$GPGGA,090124.20,2335.16257979,S,04636.38817506,W,1,05,2.87,160.00,M,-21.3213,M,,*7B
$GPGGA,090124.25,2335.16334017,S,04636.38809045,W,1,05,2.87,160.00,M,-21.3213,M,,*76
$GPGGA,090124.30,2335.16409726,S,04636.38800693,W,1,05,2.87,160.00,M,-21.3213,M,,*7A
$GPGGA,090124.35,2335.16485215,S,04636.38792428,W,1,05,2.87,160.00,M,-21.3213,M,,*78
$GPGGA,090124.40,2335.16560595,S,04636.38784231,W,1,05,2.87,160.00,M,-21.3213,M,,*76
$GPGGA,090124.45,2335.16635981,S,04636.38776084,W,1,05,2.87,160.00,M,-21.3213,M,,*78
$GPGGA,090124.50,2335.16700714,S,04636.38769126,W,1,05,2.87,160.00,M,-21.3213,M,,*7E
$GPGGA,090124.55,2335.16776273,S,04636.38761046,W,1,05,2.87,160.00,M,-21.3213,M,,*71
$GPGGA,090124.60,2335.16851911,S,04636.38752998,W,1,05,2.87,160.00,M,-21.3213,M,,*78
$GPGGA,090124.65,2335.16927617,S,04636.38744982,W,1,05,2.87,160.00,M,-21.3213,M,,*78
$GPGGA,090124.70,2335.17003384,S,04636.38736998,W,1,05,2.87,160.00,M,-21.3213,M,,*73
$GPGGA,090124.75,2335.17079202,S,04636.38729048,W,1,05,2.87,160.00,M,-21.3213,M,,*7E
$GPGGA,090124.80,2335.17155066,S,04636.38721132,W,1,05,2.87,160.00,M,-21.3213,M,,*7F
$GPGGA,090124.85,2335.17231121,S,04636.38713237,W,1,05,2.87,160.00,M,-21.3213,M,,*7E
$GPGGA,090124.90,2335.17307061,S,04636.38705396,W,1,05,2.87,160.00,M,-21.3213,M,,*76
$GPGGA,090124.95,2335.17383032,S,04636.38697598,W,1,05,2.87,160.00,M,-21.3213,M,,*7B
$GPGGA,090125.00,2335.17459031,S,04636.38689847,W,1,05,2.87,160.00,M,-21.3213,M,,*75
$GPGGA,090125.05,2335.17524273,S,04636.38683237,W,1,05,2.87,160.00,M,-21.3213,M,,*78
$GPGGA,090125.10,2335.17600317,S,04636.38675588,W,1,05,2.87,160.00,M,-21.3213,M,,*70
$GPGGA,090125.15,2335.17676382,S,04636.38668004,W,1,05,2.87,160.00,M,-21.3213,M,,*75
$GPGGA,090125.20,2335.17752466,S,04636.38660495,W,1,05,2.87,160.00,M,-21.3213,M,,*7D
$GPGGA,090125.25,2335.17828568,S,04636.38653069,W,1,05,2.87,160.00,M,-21.3213,M,,*72
$GPGGA,090125.30,2335.17904688,S,04636.38645739,W,1,05,2.87,160.00,M,-21.3213,M,,*71
$GPGGA,090125.35,2335.17980823,S,04636.38638514,W,1,05,2.87,160.00,M,-21.3213,M,,*70
$GPGGA,090125.40,2335.18056974,S,04636.38631386,W,1,05,2.87,160.00,M,-21.3213,M,,*78
$GPGGA,090125.45,2335.18133137,S,04636.38624340,W,1,05,2.87,160.00,M,-21.3213,M,,*7E
$GPGGA,090125.50,2335.18209311,S,04636.38617366,W,1,05,2.87,160.00,M,-21.3213,M,,*72
$GPGGA,090125.55,2335.18274697,S,04636.38611431,W,1,05,2.87,160.00,M,-21.3213,M,,*75
$GPGGA,090125.60,2335.18350889,S,04636.38604565,W,1,05,2.87,160.00,M,-21.3213,M,,*71
$GPGGA,090125.65,2335.18427088,S,04636.38597747,W,1,05,2.87,160.00,M,-21.3213,M,,*71
$GPGGA,090125.70,2335.18503293,S,04636.38590970,W,1,05,2.87,160.00,M,-21.3213,M,,*77
$GPGGA,090125.75,2335.18579504,S,04636.38584227,W,1,05,2.87,160.00,M,-21.3213,M,,*7A
$GPGGA,090125.80,2335.18655720,S,04636.38577514,W,1,05,2.87,160.00,M,-21.3213,M,,*72
$GPGGA,090125.85,2335.18731940,S,04636.38570825,W,1,05,2.87,160.00,M,-21.3213,M,,*74
$GPGGA,090125.90,2335.18808164,S,04636.38564158,W,1,05,2.87,160.00,M,-21.3213,M,,*7D
$GPGGA,090125.95,2335.18884391,S,04636.38557509,W,1,05,2.87,160.00,M,-21.3213,M,,*74
$GPGGA,090126.00,2335.18949818,S,04636.38551813,W,1,05,2.87,160.00,M,-21.3213,M,,*71
$GPGGA,090126.05,2335.19026049,S,04636.38545188,W,1,05,2.87,160.00,M,-21.3213,M,,*77
$GPGGA,090126.10,2335.19102282,S,04636.38538572,W,1,05,2.87,160.00,M,-21.3213,M,,*7A
$GPGGA,090126.15,2335.19178517,S,04636.38531962,W,1,05,2.87,160.00,M,-21.3213,M,,*7D
$GPGGA,090126.20,2335.19254752,S,04636.38525356,W,1,05,2.87,160.00,M,-21.3213,M,,*7D
$GPGGA,090126.25,2335.19330989,S,04636.38518752,W,1,05,2.87,160.00,M,-21.3213,M,,*7D
$GPGGA,090126.30,2335.19407226,S,04636.38512147,W,1,05,2.87,160.00,M,-21.3213,M,,*7C
$GPGGA,090126.35,2335.19483464,S,04636.38505540,W,1,05,2.87,160.00,M,-21.3213,M,,*70
$GPGGA,090126.40,2335.19548898,S,04636.38499864,W,1,05,2.87,160.00,M,-21.3213,M,,*74
$GPGGA,090126.45,2335.19625136,S,04636.38493245,W,1,05,2.87,160.00,M,-21.3213,M,,*77
$GPGGA,090126.50,2335.19701373,S,04636.38486615,W,1,05,2.87,160.00,M,-21.3213,M,,*72
$GPGGA,090126.55,2335.19777609,S,04636.38479973,W,1,05,2.87,160.00,M,-21.3213,M,,*71
$GPGGA,090126.60,2335.19853845,S,04636.38473314,W,1,05,2.87,160.00,M,-21.3213,M,,*79
$GPGGA,090126.65,2335.19930079,S,04636.38466636,W,1,05,2.87,160.00,M,-21.3213,M,,*7E
$GPGGA,090126.70,2335.20006312,S,04636.38459935,W,1,05,2.87,160.00,M,-21.3213,M,,*72
$GPGGA,090126.75,2335.20082542,S,04636.38453207,W,1,05,2.87,160.00,M,-21.3213,M,,*78
$GPGGA,090126.80,2335.20158771,S,04636.38446446,W,1,05,2.87,160.00,M,-21.3213,M,,*71
$GPGGA,090126.85,2335.20224196,S,04636.38440613,W,1,05,2.87,160.00,M,-21.3213,M,,*77
$GPGGA,090126.90,2335.20300419,S,04636.38433778,W,1,05,2.87,160.00,M,-21.3213,M,,*7E
$GPGGA,090126.95,2335.20376638,S,04636.38426892,W,1,05,2.87,160.00,M,-21.3213,M,,*74
$GPGGA,090127.00,2335.20452854,S,04636.38419948,W,1,05,2.87,160.00,M,-21.3213,M,,*76
$GPGGA,090127.05,2335.20529064,S,04636.38412937,W,1,05,2.87,160.00,M,-21.3213,M,,*76
$GPGGA,090127.10,2335.20605269,S,04636.38405848,W,1,05,2.87,160.00,M,-21.3213,M,,*7F
$GPGGA,090127.15,2335.20681468,S,04636.38398669,W,1,05,2.87,160.00,M,-21.3213,M,,*7F
$GPGGA,090127.20,2335.20757660,S,04636.38391387,W,1,05,2.87,160.00,M,-21.3213,M,,*75
$GPGGA,090127.25,2335.20833844,S,04636.38384000,W,1,05,2.87,160.00,M,-21.3213,M,,*7D
$GPGGA,090127.30,2335.20899228,S,04636.38377585,W,1,05,2.87,160.00,M,-21.3213,M,,*7D
$GPGGA,090127.35,2335.20975402,S,04636.38370036,W,1,05,2.87,160.00,M,-21.3213,M,,*7F
$GPGGA,090127.40,2335.21051571,S,04636.38362416,W,1,05,2.87,160.00,M,-21.3213,M,,*73
$GPGGA,090127.45,2335.21127736,S,04636.38354735,W,1,05,2.87,160.00,M,-21.3213,M,,*70
$GPGGA,090127.50,2335.21203897,S,04636.38347000,W,1,05,2.87,160.00,M,-21.3213,M,,*76
$GPGGA,090127.55,2335.21280055,S,04636.38339218,W,1,05,2.87,160.00,M,-21.3213,M,,*7C
$GPGGA,090127.60,2335.21356211,S,04636.38331397,W,1,05,2.87,160.00,M,-21.3213,M,,*7C
$GPGGA,090127.65,2335.21432365,S,04636.38323540,W,1,05,2.87,160.00,M,-21.3213,M,,*71
$GPGGA,090127.70,2335.21497727,S,04636.38316773,W,1,05,2.87,160.00,M,-21.3213,M,,*7C
$GPGGA,090127.75,2335.21573878,S,04636.38308863,W,1,05,2.87,160.00,M,-21.3213,M,,*76
